time,android.sensor.accelerometer.mean,android.sensor.gyroscope.mean,sound.mean,target,android.sensor.game_rotation_vector.mean,android.sensor.gyroscope_uncalibrated.mean,android.sensor.linear_acceleration.mean,android.sensor.orientation.mean,android.sensor.rotation_vector.mean,speed.mean
0.244893969,0,0,Train,0,0,0,0,0,0.515965129,
0.19412225,0.094928018,0.923433128,Walking,0.98260304,0.131648475,0.225034791,0.592739212,0.784444497,0.023364459,
0.279597981,0.00615991,0.993698518,Train,0.995902105,0.01016658,0.013134524,0.786293144,0.989957281,0,
0.620847881,0.241766187,0.993861349,Walking,0.703493188,0.322911863,0.162879095,0.689886593,0.894080177,0.019470382,
0.236922456,0,0.796997226,Car,0,0,0,0,0,0.071155052,
0.218623803,0.039163346,0.993980167,Bus,0.729079029,0.058001008,0.069823857,0.322523137,0.857213794,0.13142508,
0.261005203,0.001192635,0.881616557,Still,0.961964101,0.010927286,0.001080263,0.496157313,0.972314391,0,
0.243172516,0.000281152,0,Still,0.038619249,0.004201492,0.000944053,0.878531449,0.048756365,0,
0.2409783,0,0.728520669,Bus,0,0,0,0,0,0.017036584,
0.250340837,0.002530731,0.415255798,Still,0.996173791,0.017762425,0.001255881,0.791439303,0.38643908,0.016762943,
0.279927603,0,0.6942439,Car,0,0,0,0,0,0,
0.221689794,0.002054638,0.993873863,Bus,0.810662294,0.009988389,0.002134193,0.977081765,0.980860405,0,
0.258359437,0.0027742,0.990532297,Train,0.981285576,0.009378007,0.004153637,0.454311385,0.997005042,0,
0.215704763,0,0.297296314,Still,0,0,0,0,0,0,
0.260760143,0.001726637,0.950514955,Car,0.525277483,0.004703585,0.017179654,0.62785955,0.881184557,0.173358072,
0.243215361,0,0.755279275,Walking,0,0,0.01866478,0.819023579,0,0,
0.22864113,0,0.803370952,Car,0,0,0,0,0,0.068338915,
0.304828543,0,0,Walking,0,0,0.449461423,0.872098579,0,0,
0.243439477,0.000315039,0,Still,0.102658533,0.004213028,0.001041162,0.875018237,0.061017761,0,
0.240044981,0.001272664,0.668436858,Still,0.398690625,0.013846499,0.002777304,0.722880155,0.666070537,0,
0.244368253,0.000348741,0,Still,0.666884568,0.004154591,0.00074618,0.184399378,0.597200128,0,
0.210063798,0.037318369,0.990044665,Bus,0.675305193,0.047779226,0.034927473,0.535995506,0.794353764,0.146027867,
0.200272188,0.039800683,0.994148761,Bus,0.802845239,0.048579792,0.04039124,0.777409463,0.702334878,0,
0.247444663,0,0.725969062,Still,0,0,0.002500395,0.83500284,0,0,
0.27149361,0.138877079,0.993346866,Walking,0.837620134,0.305717852,0.101648749,0.290779232,0.773389907,0.019470382,
0.240557043,0.001440367,0.769904815,Car,0.110837187,0.004277165,0.006621118,0.185896709,0.609004443,0,
0.23148158,0.007805276,0,Train,0.508809776,0.012285903,0.012711352,0.202476582,0.647153011,0.810463827,
0.225412596,0.001150591,0.777127063,Still,0.725361995,0.008389713,0.000880422,0.343904816,0.93573148,0,
0.260908352,0.001051705,0.993723587,Still,0.960891145,0.010982911,0.000812669,0.496204938,0.97153145,0,
0.235976836,0.001263801,0.960977433,Still,0.96139327,0.009611817,0.000930709,0.904584198,0.857788332,0,
0.260538023,0.001128513,0.993723587,Still,0.960894356,0.010591314,0.000691966,0.496189138,0.971500238,0,
0.223208022,0.050082334,0.994036398,Car,0.62491223,0.054468929,0.054919753,0.756845224,0.656746332,0.598714254,
0.205185588,0.021484892,0.993908268,Bus,0.721459903,0.039947151,0.036163924,0.390037859,0.995022784,0.014602787,
0.244801973,0.000647314,0,Still,0.481327001,0.012352101,0.001331138,0.079501385,0.276380758,0.021230799,
0.206824947,0.277496995,0.993814407,Walking,0.977006369,0.352369831,0.342138843,0.47342973,0.965794651,0.034073169,
0.404863882,0.242705932,0.993642089,Walking,0.961182377,0.36686176,0.243048749,0.492634723,0.977822826,0.024337978,
0.26316103,0,0.857395382,Walking,0,0,0,0,0,0.045920803,
0.246737502,0.000275355,0.545654846,Still,0.335390268,0.019372769,0.00102045,0.483931118,0.990591068,8.93E-06,
0.260274078,0.011894521,0.93933807,Car,0.787664817,0.01395864,0.017754695,0.249318097,0.774086688,0.242763307,
0.229573214,0.007310945,0.990044665,Bus,0.698108643,0.017391486,0.005087315,0.89597525,0.841004658,0.243379778,
0.475800596,0.123720723,0.855079258,Walking,0.953825539,0.162377283,0.118894796,0.742694237,0.787853863,0,
0.243872606,0.000302631,0,Still,0.204622029,0.004115861,0.001210615,0.875069923,0.060861936,0,
0.238079394,0.001888962,0.75979201,Train,0.37087605,0.011312346,0.005568826,0.823383547,0.285314447,0,
0.168840679,0.020918077,0.882433438,Bus,0.992439601,0.03472813,0.051598267,0.594114284,0.958252283,0,
0.232343655,0.008972101,0,Train,0.506349564,0.013859885,0.01441547,0.179044317,0.585155988,0.810463827,
0.243347295,0.000338865,0,Still,0.987502538,0.004463122,0.001100251,0.25369783,0.77877982,0,
0.221322094,0.003308312,0.96247628,Bus,0.957968066,0.008222705,0.002396848,0.470558734,0.925766739,0,
0.243120986,0.000296877,0,Still,0.149783618,0.00419638,0.000924026,0.875005731,0.061067605,0,
0.270234901,0.007453954,0.713768496,Car,0.856604251,0.012847824,0.011861576,0.430621258,0.89966217,0.46047454,
0.256502733,0.002016562,0.767654519,Car,0.603790559,0.005184534,0.01177994,0.584618694,0.94126205,0.128056042,
0.250973031,0.032180313,0,Bus,0.675055187,0.046814232,0.035684457,0.518167526,0.991154452,0.126108934,
0.260596896,0.003605255,0.993883248,Train,0.976313852,0.009429409,0.005335344,0.888062652,0.984300675,0,
0.21557407,0.060825946,0.993812835,Bus,0.918917488,0.085138933,0.066302864,0.835357752,0.352499983,0.034073169,
0.241039016,0.036296834,0.994026911,Bus,0.832904123,0.055200531,0.035134723,0.103644129,0.353736766,0.199571418,
0.275294286,0.001899639,0.81130984,Still,0.981577305,0.010142482,0.00271843,0.587602515,0.987608185,0,
0.271363451,0.1653345,0.994559641,Walking,0.972866181,0.308472275,0.02563374,0.611408602,0.827196075,0,
0.278731416,0.001906193,0.982886659,Train,0.985952511,0.010224139,0.005029323,0.506231115,0.991501723,0,
0.239221036,0,0.989940436,Walking,0,0,0.030905714,0.871549837,0,0,
0.24890785,0.009884327,0.589281982,Still,0.251571675,0.011536896,0.011200485,0.461913848,0.998733481,0,
0.226952105,0.001266995,0.989705509,Train,0.84238695,0.01036392,0.004105026,0.105907733,0.363376745,0,
0.234916312,0.016388258,0,Still,0.471457214,0.034034667,0.000930816,0.602882234,0.919686218,0,
0.263922226,0,0.841426809,Car,0,0,0,0,0,0.092484316,
0.232062959,0.12712736,0.911777227,Walking,0.998145287,0.122941046,0.217285518,0.485635771,0.945662631,0.022001532,
0.253249429,0.284822473,0.993547967,Walking,0.884298349,0.454249927,0.199815075,0.536120709,0.779200252,0.014602787,
0.260546682,0.018510854,0.994419765,Still,0.946239706,0.039898186,0.008076128,0.436095555,0.999985484,0,
0.244671554,0.000682329,0.682482667,Still,0.917922936,0.01250679,0.000782955,0.864907059,0.09632954,2.24E-05,
0.26687022,0.027085795,0.993942661,Bus,0.998938558,0.090245361,0.051241375,0.770736467,0.519222309,0,
0.238386537,0.005688408,0,Train,0.491141496,0.009591241,0.006149249,0.645203241,0.849391925,0,
0.272071659,0.060058828,0.755436482,Car,0.58044143,0.074570335,0.027619444,0.75950364,0.582911997,0.110506808,
0.261013216,0.033122063,0.866103999,Walking,0.994516592,0.038993337,0.007515646,0.429022293,0.997417204,0.029400277,
0.242763247,0.00028468,0,Still,0.008116355,0.004232185,0.000912783,0.87868183,0.048213251,0,
0.224683516,0.000978376,0.934919701,Train,0.729183345,0.009140562,0.000888873,0.106918418,0.36893343,0,
0.207146407,0.014396204,0.803461602,Bus,0.996133125,0.021298633,0.046933076,0.730572152,0.988600152,0.151869106,
0.234526767,0.004061677,0.571071945,Still,0.999831882,0.026475506,0.01575895,0.498084527,0.998894213,0,
0.277395361,0.409893408,0.745904087,Walking,0.723092617,0.53953949,0.214147078,0.648996775,0.89660102,0.02357826,
0.346866687,0.221175745,0.990851855,Walking,0.962829844,0.267278113,0.167604204,0.416629972,0.955384682,0.014602787,
0.236303568,0.024793656,0.865891185,Still,0.99940608,0.027096084,0.002309493,0.802279029,0.631555616,0.016762943,
0.249917936,0.021248808,0.839795036,Car,0.624082025,0.053974564,0.014291923,0.864823607,0.473678388,0.235396571,
0.255178781,0.035027006,0.901801861,Car,0.712554428,0.038684198,0.106350581,0.872639648,0.557336299,0.13561168,
0.25426052,0.002223895,0.947467069,Still,0.934532524,0.010400594,0.003096238,0.448106534,0.998755426,0,
0.226146967,0.153227432,0.994183068,Walking,0.98418777,0.244756415,0.128388438,0.492229402,0.944830244,0.024337978,
0.21974434,0.023494462,0.99422048,Bus,0.634271639,0.041209988,0.094091936,0.404596014,0.96694915,0.13142508,
0.266144758,0.00348088,0.993801885,Train,0.992514465,0.011470923,0.003430427,0.806786386,0.96885504,0,
0.276937466,0.00309759,0.993842575,Train,0.995427201,0.008279513,0.008540645,0.808833252,0.988760107,0,
0.183351436,0.104721554,0.858564797,Walking,0.775685567,0.169024202,0.183932335,0.830462675,0.741926127,0,
0.255470745,0.040782905,0.99422048,Bus,0.648205854,0.053985718,0.036376859,0.39358995,0.963240456,0.13142508,
0.280827341,0,0.616688371,Car,0,0,0,0,0,0,
0.231159294,0.001852405,0.993000237,Train,0.209759185,0.009020545,0.004879833,0.465207176,0.997774263,0,
0.255523273,0.006487794,0.957953247,Car,0.999981303,0.012021785,0.08304985,0.372199523,0.949977343,0.298525391,
0.25533145,0.001054153,0.980331565,Still,0.95825536,0.010414745,0.000889707,0.448058119,0.998506522,0,
0.242988642,0.000296856,0,Still,0.009055511,0.004182251,0.000897166,0.879566386,0.045139016,0,
0.257039723,0.002080022,0.992579456,Train,0.997215576,0.01038178,0.005659564,0.789795487,0.966514894,0,
0.244532746,0,0.797166663,Car,0,0,0,0,0,0,
0.370859917,0.449463932,0.965224649,Walking,0.898909674,0.614263702,0.310918572,0.756487956,0.805637308,0,
0.208071967,0.100010712,0.827736148,Walking,0.984887952,0.213609598,0.103660768,0.597910251,0.778945341,0,
0.240607346,0.002383272,0.841579331,Bus,0.66229746,0.011532089,0.010887699,0.730448705,0.674753956,0,
0.356761212,0.17048644,0.994894515,Walking,0.883100856,0.188559547,0.107864858,0.610996724,0.892356767,0,
0.247169625,0,0.518758837,Still,0,0,0,0,0,0,
0.247025926,0.007712865,0.827138485,Still,0.438717128,0.018818798,0.00793204,0.235723431,0.731222825,0,
0.249702511,0,0.772770425,Car,0,0,0,0,0,0.063278742,
0.225358994,0,0.941443727,Car,0,0,0.157915792,0.509027233,0,0,
0.353027494,0,0.825679461,Walking,0,0,0.235723142,0.657276119,0,0,
0.230856714,0,0.545989907,Car,0,0,0,0,0,0,
0.243850259,0.00609633,0.886930831,Car,0.982684262,0.010241845,0.047142529,0.539914691,0.953345918,0.239389635,
0.36826533,0.088035303,0.898114317,Walking,0.998769602,0.098226158,0.139902735,0.553134382,0.828827471,0.022001532,
0.252782297,0.010520379,0.940600257,Car,0.170636774,0.019384718,0.028281767,0.287714171,0.851057463,0.256364887,
0.239130387,0.010438038,0.667603324,Still,0.617461548,0.027633498,0.004823992,0.507072264,0.994159865,0.017644737,
0.239981499,0.001691028,0.763793424,Train,0.97506192,0.010554528,0.004373126,0.382173328,0.977172615,0,
0.260748072,0.000935223,0.907950165,Still,0.961427626,0.010352523,0.000766188,0.497275132,0.970658369,0,
0.269271447,0.207570429,0.855800499,Still,0.85963182,0.060596779,0.010284803,0.406106856,0.905842353,0,
0.266513838,0.003442378,0.993898886,Train,0.956089331,0.008844117,0.010265048,0.816743,0.97646711,0,
0.274178102,0.002564007,0.994002038,Train,0.991894863,0.009379043,0.006709086,0.568877383,0.992029028,0,
0.264670351,0.078453631,0.43799166,Walking,0.958572536,0.140861348,0.01087941,0.239909002,0.650000916,0,
0.270056225,0.08347855,0,Bus,0.695278126,0.103484858,0.119386737,0.355363169,0.896339003,0,
0.251610157,0.039960251,0.934119502,Still,0.832814275,0.104567321,0.003669674,0.457664728,0.999924751,0.002706774,
0.2386445,0.002596234,0.787667841,Bus,0.540439311,0.01304694,0.001315924,0.728471474,0.666938512,0.159489767,
0.166023749,0.203264924,0.993208364,Walking,0.997832556,0.279618165,0.207533338,0.260217453,0.836095592,0.019470382,
0.210273099,0.032017939,0.994148761,Bus,0.82634359,0.058224422,0.036443516,0.786978091,0.708968072,0,
0.325156966,0.290314658,0.993274492,Walking,0.999456438,0.369196257,0.227537819,0.777092215,0.76773115,0,
0.268041462,0.052268639,0.804967429,Car,0.980624126,0.073853042,0.042480317,0.378830132,0.968524947,0.183054907,
0.249315535,0.006430765,0.787373753,Train,0.958071571,0.008784144,0.002902136,0.522112285,0.997008942,0,
0.206385031,0.028317323,0.958370456,Bus,0.869815143,0.040898112,0.028309329,0.448263715,0.985697642,0.053543551,
0.252501839,0,0.782400899,Walking,0,0,0.004208793,0.427134201,0,0,
0.524950697,0.384644128,0,Walking,0.850996025,0.68578741,0.257324257,0.81021049,0.519354537,0,
0.31286279,0.029728873,0.834250955,Bus,0.591746729,0.025458729,0.028054976,0.402951279,0.992166487,0,
0.215560147,0.009518923,0.993942661,Train,0.764123225,0.022361143,0.027168829,0.366824908,0.957813104,0,
0.253618997,0,0.808234026,Bus,0,0,0,0,0,0,
0.265655829,0,0.856902815,Bus,0,0,0,0,0,0.116822293,
0.486697635,0.367076935,0,Walking,0.873863331,0.537516525,0.3224194,0.713388036,0.845557617,0.022897472,
0.27077448,0,0.730620645,Car,0,0,0,0,0,0.107087102,
0.324532469,0.097668116,0.866786546,Walking,0.979814317,0.165040461,0.208836764,0.787036866,0.807273033,0,
0.274528978,0.012009446,0.900802622,Car,0.591056719,0.023537453,0.117897919,0.372122004,0.97192948,0,
0.22533868,0.024169957,0.993883213,Bus,0.754917414,0.090202486,0.030699698,0.367662646,0.995363424,0.014602787,
0.232716917,0.112570848,0.994541003,Walking,0.946726139,0.06534418,0.117368273,0.43072151,0.98931035,0.019470382,
0.254177313,0.060444261,0,Bus,0.352839445,0.088967624,0.101704964,0.611842028,0.267576966,0,
0.266170717,0.023743946,0,Bus,0.69395508,0.03583807,0.01577197,0.402575047,0.963662798,0.048314219,
0.324042759,0.296677194,0.994023905,Walking,0.74374406,0.351117597,0.237897197,0.498395558,0.947119199,0.024337978,
0.219906407,0.001621085,0.856185392,Train,0.951686997,0.008858808,0.001024774,0.344005304,0.936528447,0,
0.250550071,0.004941112,0.971310738,Car,0.476380729,0.011621341,0.05043251,0.314098518,0.880014912,0.26337185,
0.256453204,0.003304586,0.989227359,Still,0.973201201,0.010318624,0.000416525,0.447636728,0.99909306,0,
0.184981797,0.003146868,0.718540584,Bus,0.989529433,0.00701876,0.032878888,0.757337726,0.996268336,0.151869106,
0.217426848,0.001729694,0.993057043,Train,0.878479872,0.007067735,0.008051467,0.591175634,0.873559837,0,
0.237246032,0.021119238,0.99395829,Bus,0.768389668,0.045540481,0.011920173,0.422614782,0.723654171,0,
0.202581173,0.04559361,0.994204894,Car,0.851588925,0.023270897,0.019323391,0.640850235,0.802799051,0.442951196,
0.247788195,0.013757609,0.833805868,Car,0.471614654,0.031288521,0.030916059,0.798127857,0.537311699,0.124626398,
0.247742483,0.000320721,0,Still,0.160379049,0.003935094,0.002562072,0.606383092,0.845071865,0,
0.237419953,0.003066636,0,Train,0.996144645,0.005503615,0.026190587,0.811093015,0.34681894,0.772662065,
0.247117637,0,0.518758837,Still,0,0,0,0,0,0,
0.298647525,0.115977497,0.852610906,Walking,0.992199897,0.159484872,0.224828483,0.458414111,0.972822595,0,
0.235803136,0.044196089,0.99399579,Bus,0.927170855,0.071046948,0.016126085,0.212339696,0.603492559,0.13142508,
0.237188426,0.003574098,0.993895759,Car,0.808049112,0.00756967,0.030693328,0.091818982,0.316677107,0.593846658,
0.229959474,0.005146482,0.975672055,Train,0.959827358,0.014451589,0.002736211,0.050869182,0.179411429,0,
0.235210458,0.000304674,0.684298182,Still,0.953253545,0.012781101,0.001001477,0.4843466,0.999904913,0.028120612,
0.245362329,0.016631959,0.993839445,Bus,0.998733437,0.018369394,0.024486794,0.881869524,0.982610674,0,
0.198063388,0.015124554,0,Bus,0.990164882,0.012548576,0.02624871,0.374564376,0.96519669,0,
0.217848509,0.032406512,0.933130391,Car,0.73446657,0.050537787,0.046730873,0.694121005,0.947276233,0.498010185,
0.261725217,0.00098484,0.822100868,Still,0.960422785,0.010217845,0.0006953,0.497490698,0.970045729,0,
0.295270796,0,0,Walking,0,0,0.106403597,0.872098579,0,0,
0.304803139,0,0.77072296,Walking,0,0,0.216494819,0.855203609,0,0,
0.239657769,0.009429973,0.84974212,Car,0.771810247,0.014430097,0.025249182,0.693672262,0.973400898,0.262049791,
0.244806592,0.00028388,0.521771431,Still,0.13461695,0.004508386,0.001035473,0.485583847,0.989139718,0,
0.235461826,0.000379608,0.851214787,Still,0.953215279,0.013284331,0.00071737,0.482805425,0.999956375,0.021280127,
0.231414164,0.031380256,0.926393336,Car,0.72520651,0.055376099,0.02878294,0.705675898,0.965793694,0.094846346,
0.356263714,0.254483228,0.993148495,Walking,0.891425248,0.191131683,0.356627503,0.515614414,0.964916276,0.029205573,
0.25349396,0.002864373,0,Train,0.684090265,0.003516431,0.022344251,0.223557962,0.71012433,0.616444587,
0.247296234,0.000303535,0,Still,0.152412192,0.003870065,0.002717898,0.605357497,0.848383918,0,
0.23821389,0,0.696059988,Train,0,0,0,0,0,0.731760049,
0.222428093,0.002237693,0.993510293,Train,0.715291157,0.00914607,0.007142903,0.165113708,0.548700886,0,
0.244801973,0.000647314,0,Still,0.481327001,0.012352101,0.001331138,0.079501385,0.276380758,0.021230799,
0.253508724,0.0073387,0.993805016,Train,0.950243743,0.019207214,0.014087948,0.5349184,0.966296902,0,
0.281828505,0.291374306,0,Walking,0.763643969,0.448618375,0.144925244,0.414864579,0.827165053,0,
0.245405834,0.000298483,0,Still,0.270239966,0.004129162,0.001260915,0.520543408,0.965854844,0,
0.226543022,0.035591482,0.994098838,Bus,0.725469449,0.04348845,0.023482678,0.526110656,0.926993172,0,
0.245473179,0.004593558,0.921008239,Still,0.494176394,0.013836168,0.004960241,0.228761212,0.710994857,0,
0.245627773,0.014040394,0.994023905,Car,0.846560345,0.023153989,0.024549769,0.829805775,0.911879305,0.598714254,
0.240152683,0.005498845,0.69507894,Still,0.956229426,0.019536391,0.012652564,0.498058943,0.990241907,0,
0.231286188,0.00047623,0.826976387,Still,0.672828448,0.013117893,0.00072417,0.285975547,0.821383013,0.002037044,
0.214170899,0,0.401492366,Still,0,0,0,0,0,0,
0.281322593,0,0.85862864,Car,0,0,0,0,0,0,
0.246522448,0,0.707106024,Bus,0,0,0,0,0,0.017036584,
0.396616897,0.219441972,0.993053888,Walking,0.912180982,0.331915185,0.19666575,0.523982031,0.977048471,0.009735191,
0.151592473,0.125745766,0.930537595,Walking,0.9860059,0.160078543,0.207338641,0.602137913,0.809746369,0.021612124,
0.279396956,0.012364295,0.841655501,Car,0.657568021,0.014503695,0.023909935,0.560270633,0.981358918,0.278531957,
0.281732181,0.001139201,0.915402737,Still,0.996451099,0.009135378,0.001136688,0.557153798,0.997088328,0,
0.21871629,0.006599125,0,Bus,0.986268024,0.01903963,0.033764818,0.35991078,0.951404447,0,
0.234146726,0.002039756,0.560627708,Still,0.999962198,0.011769385,0.000535707,0.498395235,0.998847719,0.001099385,
0.243261851,0.000280824,0,Still,0.038077957,0.004200173,0.000952648,0.878265926,0.049694523,0,
0.226612539,0.004717217,0.944841691,Car,0.563557822,0.016901682,0.055486816,0.784662928,0.569770524,0.339687843,
0.24631698,0.020403244,0.993811276,Car,0.288942484,0.030507239,0.052831192,0.690431944,0.671401173,0.442951196,
0.219241255,0.02136792,0.994276571,Car,0.79270376,0.024170383,0.036879839,0.592081006,0.907846883,0.282320542,
0.241172161,0.002734293,0,Bus,0.947845639,0.005725999,0.00658284,0.580488437,0.922533858,0,
0.236648399,0.007938168,0.847217269,Car,0.462594493,0.014154926,0.030749271,0.340244034,0.928030563,0.26337185,
0.28275218,0.008248716,0.993898886,Train,0.994611021,0.016107832,0.015216488,0.498705949,0.994677949,0,
0.193172642,0.148515668,0.802333472,Walking,0.994687118,0.267704565,0.114402885,0.477990143,0.993753978,0.026869127,
0.244781668,0.000269592,0.536294515,Still,0.202109165,0.004485932,0.000881336,0.484524068,0.991330198,0,
0.249488927,0.014852218,0.493960846,Still,0.385075861,0.014728506,0.006455543,0.813796342,0.304009198,0,
0.230242214,0.004914603,0.931584659,Train,0.999974347,0.007437039,0.033355684,0.535666322,0.999984312,0.681287425,
0.272699888,0.045983754,0.840352333,Still,0.985254399,0.022467379,0.007428647,0.559149511,0.99223424,0,
0.259238447,0.122774542,0.837007016,Walking,0.745180252,0.171996836,0.065108035,0.416928682,0.98871465,0.002920557,
0.263044044,0.032839194,0.993855091,Bus,0.975977655,0.044464286,0.102879413,0.420407264,0.965005725,0,
0.275766677,0.002831068,0.993758046,Train,0.993834106,0.012515641,0.005639117,0.771082196,0.98449742,0,
0.259253804,0.005064864,0.993547967,Train,0.9495656,0.010106418,0.009325313,0.98282195,0.999629179,0,
0.255471601,0.00350247,0.993616999,Still,0.941295002,0.01078705,0.00190469,0.447210617,0.998756004,0,
0.251087634,0,0.86390605,Car,0,0,0,0,0,0,
0.358156478,0.155834304,0.838198262,Walking,0.953982258,0.177146457,0.047457932,0.624373945,0.949534414,0.023190199,
0.280516764,0.001631551,0.984603645,Train,0.988385265,0.01010463,0.001978907,0.506032172,0.994265913,0,
0.260624233,0.001093766,0.984689727,Still,0.960884802,0.00999039,0.000696258,0.496212052,0.971691313,0,
0.150602007,0.39654192,0,Walking,0,0,0.53799599,0.875533309,0.852934839,0,
0.223794538,0.002170862,0.993742384,Train,0.210634799,0.009021595,0.008494041,0.480765889,0.992619639,0,
0.243785653,0.000268061,0.469627653,Still,0.046516419,0.004410463,0.00138274,0.475939432,0.994639647,0,
0.143433435,0.096071694,0.861879078,Walking,0.999756243,0.142671004,0.147940764,0.474417307,0.955983438,0.023364459,
0.279279036,0.001286472,0.97997124,Train,0.999117289,0.009925407,0.001177055,0.500277956,0.992542327,0,
0.199882954,0.284528762,0.683984892,Walking,0.991128558,0.461482161,0.310875885,0.507429974,0.996140734,0.024813092,
0.239232395,0.009210619,0.993939535,Car,0.715559999,0.013715119,0.027986305,0.105815715,0.351057266,0.345599285,
0.254335351,0.027028541,0,Bus,0.70697774,0.039686457,0.032154154,0.5945997,0.951207429,0.11576224,
0.219448829,0.031569801,0.993808146,Bus,0.703213816,0.025039567,0.047213401,0.744230572,0.982270962,0,
0.216699251,0.147059155,0.936050601,Bus,0.952409029,0.231909193,0.01522608,0.404014988,0.88390501,0.009735191,
0.211711229,0.00533353,0.73971487,Car,0.164811997,0.010269762,0.028436062,0.190571145,0.615413021,0.152147174,
0.224187183,0,0.890698322,Car,0,0,0,0,0,0.150568101,
0.233771735,0.010028839,0.8487005,Car,0.511831927,0.012804471,0.020738927,0.29907814,0.848962173,0.285212907,
0.255292442,0.009756574,0.868814061,Car,0.306464427,0.011497394,0.112030547,0.241373359,0.759657624,0.137819611,
0.224080876,0.011584257,0.99371732,Bus,0.881634421,0.014868843,0.003756935,0.961120845,0.96802182,0,
0.128444818,0.125065864,0.86231002,Walking,0.966277358,0.126478476,0.21511481,0.474091996,0.975421266,0.032320835,
0.235639696,0.006006763,0.970504418,Car,0.85204316,0.013465705,0.042835079,0.277174537,0.819070746,0.362925238,
0.242298046,0.001261167,0.753397177,Car,0.123226904,0.004537551,0.005227336,0.187256308,0.611963757,0.231715773,
0.224890933,0.002523778,0.993914522,Train,0.987785745,0.00745106,0.016265217,0.5521362,0.933357283,0,
0.27888537,0.001650891,0.945526766,Train,0.992910318,0.009202706,0.001336997,0.592384362,0.98860493,0,
0.228429869,0,0.427293983,Still,0,0,0,0,0,0,
0.249296847,0.003519582,0.944109725,Car,0.881435018,0.007532225,0.020258066,0.309078963,0.872377697,0.375521952,
0.226367543,0.043269878,0.993623272,Bus,0.663582273,0.033469842,0.078596829,0.645588718,0.864068528,0,
0.251232708,0.000694826,0.567187974,Still,0.997544792,0.06648328,0.006957667,0.786203222,0.429967582,0.016762943,
0.325742612,0.067609347,0.802619809,Bus,0.618494368,0.10585283,0.04627866,0.413944917,0.990312514,0,
0.297691563,0.065476939,0.821182093,Bus,0.965028651,0.117679851,0.099564812,0.615383062,0.871260209,0,
0.294765426,0,0.779775153,Car,0,0,0,0,0,0.194703822,
0.245370446,0.000283853,0,Still,0.182526145,0.004052817,0.002009379,0.550506093,0.934540038,0,
0.32146566,0,0,Walking,0,0,0.250115579,0.212856346,0,0,
0.220782718,0.029229505,0.993977042,Bus,0.8578042,0.036823728,0.069141518,0.87289048,0.31967518,0.214174205,
0.2653178,0.007160657,0,Car,0.94965137,0.011809318,0.053397984,0.098550606,0.354747724,0.657125401,
0.260952689,0.001123225,0.771515613,Still,0.961686499,0.010416918,0.000796358,0.497221898,0.970826007,0,
0.246006634,0.02330277,0,Bus,0.328949725,0.034416231,0.036227536,0.862221659,0.187897048,0,
0.244044579,0.008406635,0.949199907,Train,0.716034397,0.005875708,0.010947758,0.270257577,0.813118283,0.654406946,
0.22230587,0.001545359,0.952781086,Bus,0.959423124,0.011297008,0.001134762,0.475225911,0.935684346,0,
0.279893661,0.004397261,0.994101959,Train,0.992864497,0.013521524,0.010270263,0.815081101,0.991855694,0,
0.232559459,0.023762115,0.994052012,Bus,0.70664828,0.033672102,0.02892587,0.573004402,0.99986335,0.092484316,
0.258610837,0,0.833756286,Bus,0,0,0,0,0,0,
0.229846221,0.024006134,0.993973917,Bus,0.889126876,0.038460403,0.031955775,0.801705374,0.99433483,0,
0.251602789,0.013088215,0.901589777,Train,0.736966203,0.034129364,0.071079172,0.269480303,0.829238787,0,
0.254800836,0.001564568,0.99287704,Still,0.942447706,0.010577189,0.001700053,0.446074938,0.998908647,0,
0.43033348,0.391985168,0.972732046,Walking,0.809481462,0.523212785,0.117035206,0.458068707,0.992231211,0.028560263,
0.245163733,0.000369753,0,Still,0.672829408,0.004232803,0.001394093,0.184972455,0.606520394,0,
0.252004123,0.017050306,0,Bus,0.715566117,0.025438171,0.010819504,0.59718931,0.957548144,0.11576224,
0.367517892,0.220220222,0.994048889,Walking,0.896125434,0.224976339,0.160877413,0.618366956,0.999354715,0.014602787,
0.245107407,0.000260459,0,Still,0.480278589,0.012661806,0.000511554,0.079996076,0.278048739,0.021230799,
0.349490614,0.180604582,0.993676577,Walking,0.831640494,0.343993017,0.204345168,0.486388089,0.958717295,0.029205573,
0.272245522,0.004161988,0.993880119,Car,0.956046074,0.008600663,0.035325543,0.826833276,0.362447514,0.623052232,
0.246166244,0.241287562,0.994005162,Walking,0.816422347,0.355023698,0.209123198,0.471685285,0.950544429,0.029205573,
0.24310579,0.004067402,0.878153993,Car,0.482076445,0.009261769,0.027105312,0.153363246,0.550470271,0.26661396,
0.214550692,0.183500034,0.99364836,Walking,0.831759968,0.249001484,0.162469614,0.533801759,0.995825816,0.068146338,
0.255276647,0.071072947,0.586941625,Walking,0.74023129,0.014674082,0.011193132,0.270626068,0.357613689,0,
0.209967456,0.003036344,0.994145642,Train,0.85789472,0.007678221,0.014257759,0.563102966,0.916600616,0,
0.220025897,0.023086236,0.994186187,Car,0.961882052,0.074282541,0.036123872,0.837180652,0.512697963,0.442951196,
0.244122928,0.000988788,0.685154504,Still,0.40647817,0.014693729,0.01533187,0.73197582,0.633650788,0,
0.355027285,0.054686747,0,Car,0.926205939,0.031231446,0.110719872,0.777721391,0.433164188,0.263635089,
